valor,tipo,amenaza,nivel,score,confianza,pais,fuente,visto,edad_dias
pibirexi.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 14:15:08 UTC,0
larisype.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 14:05:53 UTC,0
cupefo.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 13:50:23 UTC,0
haileeteal.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 13:40:04 UTC,0
dojomylo.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 13:12:47 UTC,0
lewisixo.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 12:55:58 UTC,0
hahynoci.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 12:53:31 UTC,0
wazaso.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 12:49:31 UTC,0
cyfidixa.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 12:41:09 UTC,0
paduqy.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 12:12:41 UTC,0
konovose.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 11:54:03 UTC,0
un84s4kob9.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 11:48:28 UTC,0
ruffx78785.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 11:21:03 UTC,0
c7nkmde3w7.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 11:17:36 UTC,0
yglcd57639.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 11:08:03 UTC,0
jixeta.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 11:00:54 UTC,0
zalupifu.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 10:50:09 UTC,0
negimegy.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 10:29:51 UTC,0
lalaqovy.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 09:59:54 UTC,1
wyxubece.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 09:40:40 UTC,1
javebuxo.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 09:34:53 UTC,1
wcxme67917.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 09:27:33 UTC,1
amn00kh0pe.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 09:05:48 UTC,1
gtxam54079.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 08:47:26 UTC,1
qykuba.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 08:43:42 UTC,1
pofoga.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 08:15:38 UTC,1
uwkac56907.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 08:00:29 UTC,1
hojaheno.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 07:54:17 UTC,1
